🕘️公告,#genre#
CCTV2,http://m.061899.xyz/mg/cctv2
CCTV3,http://m.061899.xyz/mg/cctv3
CCTV4,http://m.061899.xyz/mg/cctv4
CCTV5,http://m.061899.xyz/mg/cctv5
CCTV5+,http://m.061899.xyz/mg/cctv5p
CCTV6,http://m.061899.xyz/mg/cctv6
CCTV7,http://m.061899.xyz/mg/cctv7
CCTV8,http://m.061899.xyz/mg/cctv8
CCTV9,http://m.061899.xyz/mg/cctv9
CCTV10,http://m.061899.xyz/mg/cctv10
CCTV11,http://m.061899.xyz/mg/cctv11
CCTV12,http://m.061899.xyz/mg/cctv12
CCTV13,http://m.061899.xyz/mg/cctv13
CCTV14,http://m.061899.xyz/mg/cctv14
CCTV15,http://m.061899.xyz/mg/cctv15
CCTV16,http://m.061899.xyz/mg/cctv16
CCTV17,http://m.061899.xyz/mg/cctv17
cctv美洲,http://m.061899.xyz/mg/cctv4m
cctv欧洲,http://m.061899.xyz/mg/cctv4o
CETV-01,http://m.061899.xyz/mg/cetv1
CETV-02,http://m.061899.xyz/mg/cetv2
CETV-04,http://m.061899.xyz/mg/cetv4
北京卫视,http://m.061899.xyz/mg/bjws
东方卫视,http://m.061899.xyz/mg/dfws
浙江卫视,http://m.061899.xyz/mg/zjws
江苏卫视,http://m.061899.xyz/mg/jsws
湖南卫视,http://m.061899.xyz/mg/hunws
广东卫视,http://m.061899.xyz/mg/gdws
深圳卫视,http://m.061899.xyz/mg/szws
天津卫视,http://m.061899.xyz/mg/tjws
安徽卫视,http://m.061899.xyz/mg/ahws
山东卫视,http://m.061899.xyz/mg/sdws
河北卫视,http://m.061899.xyz/mg/hbws
河南卫视,http://m.061899.xyz/mg/hnws
江西卫视,http://m.061899.xyz/mg/jxws
四川卫视,http://m.061899.xyz/mg/scws
重庆卫视,http://m.061899.xyz/mg/cqws
贵州卫视,http://m.061899.xyz/mg/gzws
湖北卫视,http://m.061899.xyz/mg/hubws
广西卫视,http://m.061899.xyz/mg/gxws
东南卫视,http://m.061899.xyz/mg/dnws
海南卫视,http://m.061899.xyz/mg/hinws
甘肃卫视,http://m.061899.xyz/mg/gsws
青海卫视,http://m.061899.xyz/mg/qhws
陕西卫视,http://m.061899.xyz/mg/sxws
宁夏卫视,http://m.061899.xyz/mg/nxws
新疆卫视,http://m.061899.xyz/mg/xjws
西藏卫视,http://m.061899.xyz/mg/xzws
兵团卫视,http://m.061899.xyz/mg/btws
吉林卫视,http://m.061899.xyz/mg/jlws
内蒙古视,http://m.061899.xyz/mg/nmgws
黑龙江视,http://m.061899.xyz/mg/hljws
重温经典,http://m.061899.xyz/mg/cwjd
劲爆体育,http://m.061899.xyz/mg/jbty
咪咕体育,http://m.061899.xyz/mg/mgty
北京体育,http://m.061899.xyz/mg/bjty
北京新闻,http://m.061899.xyz/mg/bjxw
北京财经,http://m.061899.xyz/mg/bjcj
北京文艺,http://m.061899.xyz/mg/bjwy
北京生活,http://m.061899.xyz/mg/bjsh
北京少儿,http://m.061899.xyz/mg/bjkk
北京影视,http://m.061899.xyz/mg/bjys
北京纪实,http://m.061899.xyz/mg/bjjs
东方影视,http://m.061899.xyz/mg/shys
东方纪实,http://m.061899.xyz/mg/xjs
红色轮播,http://m.061899.xyz/mg/hslb
金色剧场,http://m.061899.xyz/mg/jsjc
乡村振兴,http://m.061899.xyz/mg/xczx

📺hls-高峰不卡,#genre#
CCTV-1 综合,http://hls.netlive.ggff.net/hls/cctv1.m3u8
CCTV-2 财经,http://hls.netlive.ggff.net/hls/cctv2.m3u8
CCTV-3 综艺,http://hls.netlive.ggff.net/hls/cctv3.m3u8
CCTV-4 中文国际,http://hls.netlive.ggff.net/hls/cctv4.m3u8
CCTV-5 体育,http://hls.netlive.ggff.net/hls/cctv5.m3u8
CCTV-5+ 体育赛事,http://hls.netlive.ggff.net/hls/cctv5p.m3u8
CCTV-6 电影,http://hls.netlive.ggff.net/hls/cctv6.m3u8
CCTV-7 国防军事,http://hls.netlive.ggff.net/hls/cctv7.m3u8
CCTV-8 电视剧,http://hls.netlive.ggff.net/hls/cctv8.m3u8
CCTV-9 纪录,http://hls.netlive.ggff.net/hls/cctv9.m3u8
CCTV-10 科教,http://hls.netlive.ggff.net/hls/cctv10.m3u8
CCTV-11 戏曲,http://hls.netlive.ggff.net/hls/cctv11.m3u8
CCTV-12 社会与法,http://hls.netlive.ggff.net/hls/cctv12.m3u8
CCTV-13 新闻,http://hls.netlive.ggff.net/hls/cctv13.m3u8
CCTV-14 少儿,http://hls.netlive.ggff.net/hls/cctv14.m3u8
CCTV-15 音乐,http://hls.netlive.ggff.net/hls/cctv15.m3u8
CCTV-16 奥林匹克,http://hls.netlive.ggff.net/hls/cctv16.m3u8
CCTV-17 农业农村,http://hls.netlive.ggff.net/hls/cctv17.m3u8
CGTN,http://hls.netlive.ggff.net/hls/cgtn英语.m3u8
CGTN 纪录,http://hls.netlive.ggff.net/hls/cgtn纪录.m3u8
江苏卫视,http://hls.netlive.ggff.net/hls/jsws.m3u8
广东卫视,http://hls.netlive.ggff.net/hls/gdws.m3u8
湖北卫视,http://hls.netlive.ggff.net/hls/hubws.m3u8
湖南卫视,http://hls.netlive.ggff.net/hls/hunws.m3u8
浙江卫视,http://hls.netlive.ggff.net/hls/zjws.m3u8
东方卫视,http://hls.netlive.ggff.net/hls/dfws.m3u8
北京卫视,http://hls.netlive.ggff.net/hls/bjws.m3u8
深圳卫视,http://hls.netlive.ggff.net/hls/szws.m3u8
东南卫视,http://hls.netlive.ggff.net/hls/dnws.m3u8
山东卫视,http://hls.netlive.ggff.net/hls/sdws.m3u8
安徽卫视,http://hls.netlive.ggff.net/hls/ahws.m3u8
天津卫视,http://hls.netlive.ggff.net/hls/tjws.m3u8
辽宁卫视,http://hls.netlive.ggff.net/hls/lnws.m3u8
江西卫视,http://hls.netlive.ggff.net/hls/jxws.m3u8
河北卫视,http://hls.netlive.ggff.net/hls/hbws.m3u8
重庆卫视,http://hls.netlive.ggff.net/hls/cqws.m3u8
贵州卫视,http://hls.netlive.ggff.net/hls/gzws.m3u8
吉林卫视,http://hls.netlive.ggff.net/hls/jlws.m3u8
四川卫视,http://hls.netlive.ggff.net/hls/scws.m3u8
海南卫视,http://hls.netlive.ggff.net/hls/hinws.m3u8
河南卫视,http://hls.netlive.ggff.net/hls/hnws.m3u8
广西卫视,http://hls.netlive.ggff.net/hls/gxws.m3u8
山西卫视,http://hls.netlive.ggff.net/hls/sxiws.m3u8
云南卫视,http://hls.netlive.ggff.net/hls/ynws.m3u8
陕西卫视,http://hls.netlive.ggff.net/hls/sxws.m3u8
甘肃卫视,http://hls.netlive.ggff.net/hls/gsws.m3u8
宁夏卫视,http://hls.netlive.ggff.net/hls/nxws.m3u8
青海卫视,http://hls.netlive.ggff.net/hls/qhws.m3u8
新疆卫视,http://hls.netlive.ggff.net/hls/xjws.m3u8
西藏卫视,http://hls.netlive.ggff.net/hls/xzws.m3u8
黑龙江卫视,http://hls.netlive.ggff.net/hls/hljws.m3u8
内蒙古卫视,http://hls.netlive.ggff.net/hls/nmgws.m3u8
CETV1,http://hls.netlive.ggff.net/hls/cetv1.m3u8
CETV2,http://hls.netlive.ggff.net/hls/cetv2.m3u8
CETV3,http://hls.netlive.ggff.net/hls/cetv4.m3u8
风云足球,http://hls.netlive.ggff.net/hls/fyzq.m3u8
五星体育,http://hls.netlive.ggff.net/hls/wxty.m3u8
江苏体育,http://hls.netlive.ggff.net/hls/jsty.m3u8
广东体育,http://hls.netlive.ggff.net/hls/gdty.m3u8
CHC动作电影,http://hls.netlive.ggff.net/hls/dzdy.m3u8
CHC家庭影院,http://hls.netlive.ggff.net/hls/jtyy.m3u8
CHC影迷电影,http://hls.netlive.ggff.net/hls/ymdy.m3u8

📺咪咕119阿里云-高峰不卡,#genre#
CCTV1综合,http://119.29.13.205:1234/608807420
CCTV2财经,http://119.29.13.205:1234/631780532
CCTV3综艺,http://119.29.13.205:1234/624878271
CCTV4中文国际,http://119.29.13.205:1234/631780421
CCTV5体育,http://119.29.13.205:1234/641886683
CCTV5+体育赛事,http://119.29.13.205:1234/641886773
CCTV6电影,http://119.29.13.205:1234/624878396
CCTV7国防军事,http://119.29.13.205:1234/673168121
CCTV8电视剧,http://119.29.13.205:1234/624878356
CCTV9纪录,http://119.29.13.205:1234/673168140
CCTV10科教,http://119.29.13.205:1234/624878405
CCTV11戏曲,http://119.29.13.205:1234/667987558
CCTV12社会与法,http://119.29.13.205:1234/673168185
CCTV13新闻,http://119.29.13.205:1234/608807423
CCTV14少儿,http://119.29.13.205:1234/624878440
CCTV15音乐,http://119.29.13.205:1234/673168223
CCTV17农业农村,http://119.29.13.205:1234/673168256
CCTV4欧洲,http://119.29.13.205:1234/608807419
CCTV4美洲,http://119.29.13.205:1234/608807416
CGTN外语纪录,http://119.29.13.205:1234/609006487
CGTN阿拉伯语,http://119.29.13.205:1234/609154345
CGTN西班牙语,http://119.29.13.205:1234/609006450
CGTN法语,http://119.29.13.205:1234/609006476
CGTN俄语,http://119.29.13.205:1234/609006446
老故事,http://119.29.13.205:1234/884121956
发现之旅,http://119.29.13.205:1234/624878970
中学生,http://119.29.13.205:1234/708869532
CGTN,http://119.29.13.205:1234/609017205
赛事最经典,http://119.29.13.205:1234/646596895
体坛名栏汇,http://119.29.13.205:1234/629943305
四海钓鱼,http://119.29.13.205:1234/637444975
陕西体育休闲频道,http://119.29.13.205:1234/956909356
武术世界,http://119.29.13.205:1234/958475359
快乐垂钓,http://119.29.13.205:1234/961930263
辽宁广播电视台体育休闲频道,http://119.29.13.205:1234/962067526
东方卫视,http://119.29.13.205:1234/651632648
江苏卫视,http://119.29.13.205:1234/623899368
广东卫视,http://119.29.13.205:1234/608831231
北京卫视,http://119.29.13.205:1234/630287636
辽宁卫视,http://119.29.13.205:1234/630291707
河北卫视,http://119.29.13.205:1234/962042070
江西卫视,http://119.29.13.205:1234/783847495
河南卫视,http://119.29.13.205:1234/790187291
陕西卫视,http://119.29.13.205:1234/738910838
大湾区卫视,http://119.29.13.205:1234/608917627
湖北卫视,http://119.29.13.205:1234/947472496
吉林卫视,http://119.29.13.205:1234/947472500
青海卫视,http://119.29.13.205:1234/947472506
东南卫视,http://119.29.13.205:1234/849116810
海南卫视,http://119.29.13.205:1234/947472502
海峡卫视,http://119.29.13.205:1234/849119120
中国农林卫视,http://119.29.13.205:1234/956904896
兵团卫视,http://119.29.13.205:1234/956923145
宁夏卫视,http://119.29.13.205:1234/738910535
重庆卫视,http://119.29.13.205:1234/738910914
三沙卫视,http://119.29.13.205:1234/961023778
上海新闻综合,http://119.29.13.205:1234/651632657
上视东方影视,http://119.29.13.205:1234/617290047
上海第一财经,http://119.29.13.205:1234/608780988
南京新闻综合频道,http://119.29.13.205:1234/838109047
南京教科频道,http://119.29.13.205:1234/838153729
南京十八频道,http://119.29.13.205:1234/838151753
体育休闲频道,http://119.29.13.205:1234/626064707
江苏城市频道,http://119.29.13.205:1234/626064714
江苏国际,http://119.29.13.205:1234/626064674
江苏教育,http://119.29.13.205:1234/628008321
江苏影视频道,http://119.29.13.205:1234/626064697
江苏综艺频道,http://119.29.13.205:1234/626065193
公共新闻频道,http://119.29.13.205:1234/626064693
盐城新闻综合,http://119.29.13.205:1234/639731825
淮安新闻综合,http://119.29.13.205:1234/639731826
泰州新闻综合,http://119.29.13.205:1234/639731818
连云港新闻综合,http://119.29.13.205:1234/639731715
宿迁新闻综合,http://119.29.13.205:1234/639731832
徐州新闻综合,http://119.29.13.205:1234/639731747
优漫卡通频道,http://119.29.13.205:1234/626064703
江阴新闻综合,http://119.29.13.205:1234/955227979
南通新闻综合,http://119.29.13.205:1234/955227985
宜兴新闻综合,http://119.29.13.205:1234/955227996
溧水新闻综合,http://119.29.13.205:1234/639737327
陕西银龄频道,http://119.29.13.205:1234/956909362
陕西都市青春频道,http://119.29.13.205:1234/956909358
陕西秦腔频道,http://119.29.13.205:1234/956909303
陕西新闻资讯频道,http://119.29.13.205:1234/956909289
财富天下,http://119.29.13.205:1234/956923159
镇江新闻综合,http://119.29.13.205:1234/639731783
辽宁广播电视台公共频道,http://119.29.13.205:1234/962045223
辽宁广播电视台生活频道,http://119.29.13.205:1234/962045226
辽宁广播电视台影视剧频道,http://119.29.13.205:1234/962067517
宁夏广播电视台文旅频道,http://119.29.13.205:1234/962067523
宁夏广播电视台经济频道,http://119.29.13.205:1234/962067520
经典香港电影,http://119.29.13.205:1234/625703337
抗战经典影片,http://119.29.13.205:1234/617432318
新片放映厅,http://119.29.13.205:1234/619495952
CHC影迷电影,http://119.29.13.205:1234/952383261
CHC动作电影,http://119.29.13.205:1234/644368714
CHC家庭影院,http://119.29.13.205:1234/644368373
和美乡途轮播台,http://119.29.13.205:1234/713591450
南方影视,http://119.29.13.205:1234/614961829
中国天气,http://119.29.13.205:1234/959986621
CETV1,http://119.29.13.205:1234/923287154
CETV2,http://119.29.13.205:1234/923287211
CETV4,http://119.29.13.205:1234/923287339
山东教育,http://119.29.13.205:1234/609154353
熊猫频道01高清,http://119.29.13.205:1234/609158151
熊猫频道1,http://119.29.13.205:1234/608933610
熊猫频道2,http://119.29.13.205:1234/608933640
熊猫频道3,http://119.29.13.205:1234/608934619
熊猫频道4,http://119.29.13.205:1234/608934721
熊猫频道5,http://119.29.13.205:1234/608935104
熊猫频道6,http://119.29.13.205:1234/608935797
熊猫频道7,http://119.29.13.205:1234/609169286
熊猫频道8,http://119.29.13.205:1234/609169287
熊猫频道9,http://119.29.13.205:1234/609169226
熊猫频道10,http://119.29.13.205:1234/609169285
最强综艺趴,http://119.29.13.205:1234/629942228
嘉佳卡通,http://119.29.13.205:1234/614952364
经典动画大集合,http://119.29.13.205:1234/629942219
新动漫,http://119.29.13.205:1234/961930269
新动力量创一流,http://119.29.13.205:1234/713589837
中华特产,http://119.29.13.205:1234/959986618
环球旅游,http://119.29.13.205:1234/958475356
茶,http://119.29.13.205:1234/961930369


📺美国107-高清-高峰卡,#genre#
CCTV-1 综合,http://107.150.60.122/live/cctv1hd.m3u8
CCTV-2 财经,http://107.150.60.122/live/cctv2hd.m3u8
CCTV-3 综艺,http://107.150.60.122/live/cctv3hd.m3u8
CCTV-4 中文国际,http://107.150.60.122/live/cctv4hd.m3u8
CCTV-5 体育,http://107.150.60.122/live/cctv5hd.m3u8
CCTV-5+ 体育赛事,http://107.150.60.122/live/cctv5p.m3u8
CCTV-6 电影,http://107.150.60.122/live/cctv6hd.m3u8
CCTV-7 国防军事,http://107.150.60.122/live/cctv7hd.m3u8
CCTV-8 电视剧,http://107.150.60.122/live/cctv8hd.m3u8
CCTV-9 纪录,http://107.150.60.122/live/cctv9hd.m3u8
CCTV-10 科教,http://107.150.60.122/live/cctv10hd.m3u8
CCTV-11 戏曲,http://107.150.60.122/live/cctv11hd.m3u8
CCTV-12 社会与法,http://107.150.60.122/live/cctv12hd.m3u8
CCTV-13 新闻,http://107.150.60.122/live/cctv13hd.m3u8
CCTV-14 少儿,http://107.150.60.122/live/cctv14hd.m3u8
CCTV-15 音乐,http://107.150.60.122/live/cctv15hd.m3u8
CCTV-16 奥林匹克,http://107.150.60.122/live/cctv16hd.m3u8
CCTV-17 农业农村,http://107.150.60.122/live/cctv17hd.m3u8
CCTV-4K 超高清,http://107.150.60.122/live/cctv4k.m3u8
CCTV-8K 超高清,http://107.150.60.122/live/cctv8k.m3u8
湖南卫视,http://107.150.60.122/live/hnwshd.m3u8
东方卫视,http://107.150.60.122/live/dfwshd.m3u8
浙江卫视,http://107.150.60.122/live/zjwshd.m3u8
江苏卫视,http://107.150.60.122/live/jswshd.m3u8
重庆卫视,http://107.150.60.122/live/cqwshd.m3u8
东南卫视,http://107.150.60.122/live/dnwshd.m3u8
广西卫视,http://107.150.60.122/live/gxwshd.m3u8
湖北卫视,http://107.150.60.122/live/hbwshd.m3u8
辽宁卫视,http://107.150.60.122/live/lnwshd.m3u8
山东卫视,http://107.150.60.122/live/sdwshd.m3u8
天津卫视,http://107.150.60.122/live/tjwshd.m3u8
陕西卫视,http://107.150.60.122/live/snwshd.m3u8
广东卫视,http://107.150.60.122/live/gdwshd.m3u8
深圳卫视,http://107.150.60.122/live/szwshd.m3u8
青海卫视,http://107.150.60.122/live/qhws.m3u8
西藏卫视,http://107.150.60.122/live/xzws.m3u8
卡酷少儿,http://107.150.60.122/live/btvkk.m3u8


📺咪咕k.06-高峰不卡带广,#genre#
CCTV-1综合,http://k.061899.xyz/k.php?id=cctv1$广东/广州/腾讯云-标清-高峰不卡带广告
CCTV-2财经,http://k.061899.xyz/k.php?id=cctv2
CCTV-3综艺,http://k.061899.xyz/k.php?id=cctv3
CCTV-4中文国际,http://k.061899.xyz/k.php?id=cctv4
CCTV-4美洲,http://k.061899.xyz/k.php?id=cctv4m
CCTV-4欧洲,http://k.061899.xyz/k.php?id=cctv4o
CCTV-5体育,http://k.061899.xyz/k.php?id=cctv5
CCTV-5+体育赛事,http://k.061899.xyz/k.php?id=cctv5p
CCTV-6电影,http://k.061899.xyz/k.php?id=cctv6
CCTV-7国防军事,http://k.061899.xyz/k.php?id=cctv7
CCTV-8电视剧,http://k.061899.xyz/k.php?id=cctv8
CCTV-9纪录,http://k.061899.xyz/k.php?id=cctv9
CCTV-10科教,http://k.061899.xyz/k.php?id=cctv10
CCTV-11戏曲,http://k.061899.xyz/k.php?id=cctv11
CCTV-12社会与法,http://k.061899.xyz/k.php?id=cctv12
CCTV-13新闻,http://k.061899.xyz/k.php?id=cctv13
CCTV-14少儿,http://k.061899.xyz/k.php?id=cctv14
CCTV-15音乐,http://k.061899.xyz/k.php?id=cctv15
CCTV-16奥运,http://k.061899.xyz/k.php?id=cctv16
CCTV-17农业农村,http://k.061899.xyz/k.php?id=cctv17
CHC家庭影院,http://k.061899.xyz/k.php?id=jtyy
CHC动作电影,http://k.061899.xyz/k.php?id=dzdy
CHC影迷电影,http://k.061899.xyz/k.php?id=ymdy
CCTV发现之旅,http://k.061899.xyz/k.php?id=fxzl
CCTV中学生,http://k.061899.xyz/k.php?id=zxs
CCTV老故事,http://k.061899.xyz/k.php?id=lgs
CGTN,http://k.061899.xyz/k.php?id=cgtn
CGTN纪录,http://k.061899.xyz/k.php?id=cgtnjl
CCTV西班牙语,http://k.061899.xyz/k.php?id=cgtne
CCTV法语,http://k.061899.xyz/k.php?id=cgtnf
CCTV阿拉伯语,http://k.061899.xyz/k.php?id=cgtna
CCTV俄语,http://k.061899.xyz/k.php?id=cgtnr
CETV 1 中国教育,http://k.061899.xyz/k.php?id=cetv1
CETV 2 中国教育,http://k.061899.xyz/k.php?id=cetv2
CETV 4 中国教育,http://k.061899.xyz/k.php?id=cetv4
浙江卫视,http://k.061899.xyz/k.php?id=zjws
广东卫视,http://k.061899.xyz/k.php?id=gdws
江苏卫视,http://k.061899.xyz/k.php?id=jsws
东方卫视,http://k.061899.xyz/k.php?id=dfws
陕西卫视,http://k.061899.xyz/k.php?id=sxws
江西卫视,http://k.061899.xyz/k.php?id=jxws
湖北卫视,http://k.061899.xyz/k.php?id=hubws
吉林卫视,http://k.061899.xyz/k.php?id=jlws
青海卫视,http://k.061899.xyz/k.php?id=qhws
河南卫视,http://k.061899.xyz/k.php?id=hnws
东南卫视,http://k.061899.xyz/k.php?id=dnws
大湾区卫视,http://k.061899.xyz/k.php?id=dwqws
海南卫视,http://k.061899.xyz/k.php?id=hinws
湖南卫视,http://k.061899.xyz/k.php?id=hunws
北京卫视,http://k.061899.xyz/k.php?id=bjws
天津卫视,http://k.061899.xyz/k.php?id=tjws
重庆卫视,http://k.061899.xyz/k.php?id=cqws
黑龙江卫视,http://k.061899.xyz/k.php?id=hljws
吉林卫视,http://k.061899.xyz/k.php?id=jlws
辽宁卫视,http://k.061899.xyz/k.php?id=lnws
内蒙古卫视,http://k.061899.xyz/k.php?id=nmgws
宁夏卫视,http://k.061899.xyz/k.php?id=nxws
甘肃卫视,http://k.061899.xyz/k.php?id=gsws
安多卫视,http://k.061899.xyz/k.php?id=adws
河北卫视,http://k.061899.xyz/k.php?id=hbws
山西卫视,http://k.061899.xyz/k.php?id=sxiws
山东卫视,http://k.061899.xyz/k.php?id=sdws
安徽卫视,http://k.061899.xyz/k.php?id=ahws
深圳卫视,http://k.061899.xyz/k.php?id=szws
广西卫视,http://k.061899.xyz/k.php?id=gxws
云南卫视,http://k.061899.xyz/k.php?id=ynws
贵州卫视,http://k.061899.xyz/k.php?id=gzws
四川卫视,http://k.061899.xyz/k.php?id=scws
新疆卫视,http://k.061899.xyz/k.php?id=xjws
西藏卫视,http://k.061899.xyz/k.php?id=xzws
兵团卫视,http://k.061899.xyz/k.php?id=btws
广东影视,http://k.061899.xyz/k.php?id=gdys
上海新闻综合,http://k.061899.xyz/k.php?id=shxw
上海东方影视,http://k.061899.xyz/k.php?id=shys
上海第一财经,http://k.061899.xyz/k.php?id=dycj
欢笑剧场,http://k.061899.xyz/k.php?id=hxjc
经典香港电影,http://k.061899.xyz/k.php?id=xgdy
军事迷必看大片,http://k.061899.xyz/k.php?id=jsm
新片放映厅,http://k.061899.xyz/k.php?id=xpdy
红色轮播台,http://k.061899.xyz/k.php?id=hslb
金色剧场,http://k.061899.xyz/k.php?id=jsjc
NBA 经典,http://k.061899.xyz/k.php?id=nba
五大联赛经典,http://k.061899.xyz/k.php?id=lsjd
中国足球风云,http://k.061899.xyz/k.php?id=zqfy
掼蛋精英赛,http://k.061899.xyz/k.php?id=dds
咪咕24小时体育台,http://k.061899.xyz/k.php?id=mgty
嘉佳卡通,http://k.061899.xyz/k.php?id=jjkt
BRTV文艺,http://k.061899.xyz/k.php?id=bjwy
BRTV纪实科教,http://k.061899.xyz/k.php?id=bjjs
BRTV影视,http://k.061899.xyz/k.php?id=bjys
BRTV财经,http://k.061899.xyz/k.php?id=bjcj
BRTV体育休闲,http://k.061899.xyz/k.php?id=bjty
BRTV生活,http://k.061899.xyz/k.php?id=bjsh
BRTV新闻,http://k.061899.xyz/k.php?id=bjxw
卡酷少儿,http://k.061899.xyz/k.php?id=bjkk
掼蛋精英赛,http://k.061899.xyz/k.php?id=dds
高清大片,http://k.061899.xyz/k.php?id=gqdp
红色轮播台,http://k.061899.xyz/k.php?id=hslb
经典动画大集合,http://k.061899.xyz/k.php?id=dhdjh
经典深圳旁边电影,http://k.061899.xyz/k.php?id=xgdy
军事迷必看大片,http://k.061899.xyz/k.php?id=jsm
咪咕24小时体育台,http://k.061899.xyz/k.php?id=mgty
玫瑰轮播台,http://k.061899.xyz/k.php?id=mglbt
NBA经典,http://k.061899.xyz/k.php?id=nba
欧洲足球风云,http://k.061899.xyz/k.php?id=zqfy
赛事最经典,http://k.061899.xyz/k.php?id=sszjd
体坛名栏汇,http://k.061899.xyz/k.php?id=ttmlh
乡村振兴,http://k.061899.xyz/k.php?id=xczx
幸福中国年,http://k.061899.xyz/k.php?id=xfzgn
新片放映厅,http://k.061899.xyz/k.php?id=xpdy
周杰伦现场,http://k.061899.xyz/k.php?id=zjlxc
最强综艺趴,http://k.061899.xyz/k.php?id=zqzyp
金色剧场,http://k.061899.xyz/k.php?id=jsjc
凤凰中文,http://k.061899.xyz/k.php?id=fhzw
凤凰资讯,http://k.061899.xyz/k.php?id=fhzx
凤凰香港,http://k.061899.xyz/k.php?id=fhhk


北京/联通高峰卡,#genre#
CCTV1,http://114.241.111.4:85/tsfile/live/1/1001_1.m3u8?key=txiptv$北京/联通酒店高峰不卡
CCTV2,http://114.241.111.4:85/tsfile/live/2/1002_1.m3u8?key=txiptv$北京/联通酒店
CCTV3,http://114.241.111.4:85/tsfile/live/3/1003_1.m3u8?key=txiptv$北京/联通酒店
CCTV4,http://114.241.111.4:85/tsfile/live/4/1004_1.m3u8?key=txiptv$北京/联通酒店
CCTV5,http://114.241.111.4:85/tsfile/live/5/1005_1.m3u8?key=txiptv$北京/联通酒店
CCTV5+,http://114.241.111.4:85/tsfile/live/23/1023_1.m3u8?key=txiptv$北京/联通酒店
CCTV6,http://114.241.111.4:85/tsfile/live/6/1006_1.m3u8?key=txiptv$北京/联通酒店
CCTV7,http://114.241.111.4:85/tsfile/live/7/1007_1.m3u8?key=txiptv$北京/联通酒店
CCTV8,http://114.241.111.4:85/tsfile/live/8/1008_1.m3u8?key=txiptv$北京/联通酒店
CCTV9,http://114.241.111.4:85/tsfile/live/9/1009_1.m3u8?key=txiptv$北京/联通酒店
CCTV10,http://114.241.111.4:85/tsfile/live/10/1010_1.m3u8?key=txiptv$北京/联通酒店
CCTV11,http://114.241.111.4:85/tsfile/live/11/1011_1.m3u8?key=txiptv$北京/联通酒店
CCTV12,http://114.241.111.4:85/tsfile/live/12/1012_1.m3u8?key=txiptv$北京/联通酒店
CCTV13,http://114.241.111.4:85/tsfile/live/13/1013_1.m3u8?key=txiptv$北京/联通酒店
CCTV14,http://114.241.111.4:85/tsfile/live/14/1014_1.m3u8?key=txiptv$北京/联通酒店
CCTV15,http://114.241.111.4:85/tsfile/live/15/1015_1.m3u8?key=txiptv$北京/联通酒店
北京卫视,http://114.241.111.4:85/tsfile/live/16/1016_1.m3u8?key=txiptv$北京/联通酒店
东方卫视,http://114.241.111.4:85/tsfile/live/41/1041_1.m3u8?key=txiptv$北京/联通酒店
天津卫视,http://114.241.111.4:85/tsfile/live/30/1030_1.m3u8?key=txiptv$北京/联通酒店
重庆卫视,http://114.241.111.4:85/tsfile/live/42/1042_1.m3u8?key=txiptv$北京/联通酒店
河南卫视,http://114.241.111.4:85/tsfile/live/34/1034_1.m3u8?key=txiptv$北京/联通酒店
江苏卫视,http://114.241.111.4:85/tsfile/live/28/1028_1.m3u8?key=txiptv$北京/联通酒店
江苏卫视,http://114.241.111.4:85/tsfile/live/32/1032_1.m3u8?key=txiptv$北京/联通酒店
浙江卫视,http://114.241.111.4:85/tsfile/live/27/1027_1.m3u8?key=txiptv$北京/联通酒店
湖南卫视,http://114.241.111.4:85/tsfile/live/26/1026_1.m3u8?key=txiptv$北京/联通酒店
安徽卫视,http://114.241.111.4:85/tsfile/live/29/1029_1.m3u8?key=txiptv$北京/联通酒店
辽宁卫视,http://114.241.111.4:85/tsfile/live/31/1031_1.m3u8?key=txiptv$北京/联通酒店
吉林卫视,http://114.241.111.4:85/tsfile/live/47/1047_1.m3u8?key=txiptv$北京/联通酒店
黑龙江卫视,http://114.241.111.4:85/tsfile/live/35/1035_1.m3u8?key=txiptv$北京/联通酒店
云南卫视,http://114.241.111.4:85/tsfile/live/33/1033_1.m3u8?key=txiptv$北京/联通酒店
四川卫视,http://114.241.111.4:85/tsfile/live/36/1036_1.m3u8?key=txiptv$北京/联通酒店
江西卫视,http://114.241.111.4:85/tsfile/live/37/1037_1.m3u8?key=txiptv$北京/联通酒店
贵州卫视,http://114.241.111.4:85/tsfile/live/38/1038_1.m3u8?key=txiptv$北京/联通酒店
湖北卫视,http://114.241.111.4:85/tsfile/live/40/1040_1.m3u8?key=txiptv$北京/联通酒店
河北卫视,http://114.241.111.4:85/tsfile/live/44/1044_1.m3u8?key=txiptv$北京/联通酒店
东南卫视,http://114.241.111.4:85/tsfile/live/43/1043_1.m3u8?key=txiptv$北京/联通酒店
广东卫视,http://114.241.111.4:85/tsfile/live/45/1045_1.m3u8?key=txiptv$北京/联通酒店
深圳卫视,http://114.241.111.4:85/tsfile/live/39/1039_1.m3u8?key=txiptv$北京/联通酒店
广西卫视,http://114.241.111.4:85/tsfile/live/46/1046_1.m3u8?key=txiptv$北京/联通酒店
陕西卫视,http://114.241.111.4:85/tsfile/live/48/1048_1.m3u8?key=txiptv$北京/联通酒店
山西卫视,http://114.241.111.4:85/tsfile/live/49/1049_1.m3u8?key=txiptv$北京/联通酒店
